Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,75
OutDegreeValue,1,2,3,4,5,6,7,13,15
OutDegreeCount,3,51,9,2,2,5,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,47,20,2
MPCValue,0.00000,0.26250,0.33333,0.80000,0.82367,0.85067,0.90000,0.90888,0.93061,0.93223,0.94815,0.96000,0.96667
MPCCount,1,1,1,3,2,1,47,2,9,1,2,4,1
