Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,90
OutDegreeValue,1,2,3,4,8,9,10,14
OutDegreeCount,6,55,19,2,5,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,55,22,3
MPCValue,0.00000,0.14933,0.19835,0.38400,0.80000,0.89751,0.90000,0.91349,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,6,1,55,5,16,1,2
