Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,108
OutDegreeValue,1,2,3,4,5,6,7,12
OutDegreeCount,10,60,24,5,2,2,4,1
NAValue,1,2,3,4,5,6
NACount,1,7,10,59,24,7
MPCValue,0.00000,0.17041,0.29388,0.38400,0.45000,0.80000,0.88533,0.90000,0.90888,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,1,4,1,10,4,59,1,16,2,1,7
