Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,108
OutDegreeValue,1,2,3,4,5,7,8,9,15,16
OutDegreeCount,3,70,20,3,3,1,5,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,70,30,2
MPCValue,0.00000,0.13287,0.14062,0.80000,0.85289,0.89751,0.90000,0.91349,0.92800,0.93061,0.93223,0.93600,0.94815,1.00000
MPCCount,1,1,1,3,1,1,70,5,1,19,1,1,2,1
