Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,32
OutDegreeValue,1,2,3,7,8,9,11
OutDegreeCount,1,26,1,1,1,1,1
NAValue,1,3,4,5
NACount,1,1,20,10
MPCValue,0.00000,0.83333,0.87950,0.92222,0.93750,0.95156,0.96939,1.00000
MPCCount,1,1,1,1,20,1,1,6
