Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,93
OutDegreeValue,1,2,3,4,5,6,7,8,10,11,13
OutDegreeCount,3,66,7,2,2,3,2,1,3,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,66,19,2
MPCValue,0.00000,0.15918,0.23704,0.80000,0.82367,0.90000,0.92098,0.92517,0.92800,0.93061,0.93223,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,3,1,66,3,3,2,5,2,2,1,1,1
