Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,108
OutDegreeValue,1,2,3,4,8,16
OutDegreeCount,7,67,23,3,6,2
NAValue,1,2,3,4,5,6
NACount,1,3,7,65,29,3
MPCValue,0.00000,0.13287,0.38400,0.80000,0.90000,0.91349,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,2,1,7,65,6,20,1,2,1,2
