Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,184
OutDegreeValue,1,2,3,4,5,7,8,9,10,13
OutDegreeCount,10,112,41,1,8,1,2,4,4,1
NAValue,1,2,3,4,5,6
NACount,1,7,11,111,48,6
MPCValue,0.00000,0.15918,0.19835,0.26250,0.45000,0.76800,0.80000,0.84432,0.86667,0.90000,0.91349,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,1,4,1,1,1,10,4,1,110,2,32,8,1,1,6
