Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,51
OutDegreeValue,1,2,3,8,9,10,12
OutDegreeCount,1,40,2,1,1,3,3
NAValue,1,3,4,5
NACount,1,1,40,9
MPCValue,0.00000,0.83333,0.93490,0.93750,0.95238,0.96000,0.96886,0.96939
MPCCount,1,1,1,40,2,3,1,2
