Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,108
OutDegreeValue,1,2,3,4,5,7,10,11
OutDegreeCount,5,69,17,8,5,1,1,2
NAValue,1,2,3,4,5
NACount,1,9,3,66,29
MPCValue,0.00000,0.19835,0.33333,0.38400,0.53333,0.60000,0.80000,0.88533,0.90000,0.92098,0.93061,0.93223,0.94815,0.96000
MPCCount,1,1,3,2,1,2,3,1,66,2,17,2,5,2
