Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,37
OutDegreeValue,1,2,3,4,8,9
OutDegreeCount,5,23,3,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,19,8,2
MPCValue,0.00000,0.45000,0.80000,0.88889,0.90000,0.91349,0.93061,0.96000,0.97500
MPCCount,1,2,5,2,19,1,1,4,2
