Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,60
OutDegreeValue,1,2,3,4,5,6,8,9,10,15
OutDegreeCount,1,46,2,1,1,1,3,2,2,1
NAValue,1,3,4,5
NACount,1,1,44,14
MPCValue,0.00000,0.83333,0.87950,0.92593,0.93750,0.95238,0.96260,0.96886,0.96939,0.97107,0.97633,1.00000
MPCCount,1,1,1,1,44,2,1,3,2,1,1,2
