Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,82
OutDegreeValue,1,2,3,5,6,7,19,22
OutDegreeCount,1,64,1,1,2,11,1,1
NAValue,1,3,4,5
NACount,1,1,62,18
MPCValue,0.00000,0.75062,0.83333,0.88843,0.93750,0.94675,0.96667,0.96939,1.00000
MPCCount,1,1,1,1,62,2,11,1,2
