Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,4,5,6,8,11
OutDegreeCount,10,53,22,2,2,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,8,9,52,20,5
MPCValue,0.00000,0.18333,0.29388,0.38400,0.45000,0.53333,0.60000,0.80000,0.90000,0.90888,0.91349,0.93061,0.93600,1.00000
MPCCount,1,1,1,1,3,1,1,9,52,1,3,16,2,3
