Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,61
OutDegreeValue,1,2,3,4,5,6,8,9,10
OutDegreeCount,5,42,2,3,1,1,2,1,4
NAValue,1,2,3,4,5,6
NACount,1,2,6,41,9,2
MPCValue,0.00000,0.23704,0.33333,0.76800,0.80000,0.88889,0.90000,0.90888,0.92410,0.92517,0.93010,1.00000
MPCCount,1,1,1,1,5,2,41,1,1,4,1,2
