Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,6,7,8,9,11,15
OutDegreeCount,4,52,15,1,1,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,52,21,1
MPCValue,0.00000,0.18333,0.80000,0.86367,0.88533,0.90000,0.90888,0.91349,0.92410,0.93061,1.00000
MPCCount,1,1,4,1,1,52,1,1,3,14,1
