Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,122
OutDegreeValue,1,2,3,4,5,6,7,8,11,23
OutDegreeCount,3,83,8,11,1,11,2,1,1,1
NAValue,1,2,3,4,5
NACount,1,2,3,83,33
MPCValue,0.00000,0.09583,0.18333,0.80000,0.86367,0.88533,0.90000,0.93061,0.93223,0.93728,0.94815
MPCCount,1,1,1,3,1,2,83,8,1,11,10
