Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,104
OutDegreeValue,1,2,3,4,5,6,8,11,15
OutDegreeCount,8,65,13,6,4,3,2,2,1
NAValue,1,2,3,4,5,6
NACount,1,4,9,63,23,4
MPCValue,0.00000,0.14062,0.29388,0.33333,0.68166,0.80000,0.90000,0.91349,0.92098,0.93061,0.93600,0.94815,0.96000,0.96667,0.97500
MPCCount,1,1,1,2,1,8,63,2,2,13,1,4,2,1,2
