Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,93
OutDegreeValue,1,2,3,4,6,7,8,10,16
OutDegreeCount,3,62,15,3,2,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,59,26,2
MPCValue,0.00000,0.13287,0.23704,0.80000,0.82721,0.90000,0.90888,0.91349,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,3,1,59,2,4,14,2,3,1,1
