Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,75
OutDegreeValue,1,2,3,4,5,7,8,10,11,13
OutDegreeCount,3,52,9,2,1,2,2,2,1,1
NAValue,1,2,3,4,5
NACount,1,2,3,51,18
MPCValue,0.00000,0.15918,0.26250,0.74694,0.80000,0.88889,0.90000,0.90284,0.91349,0.91429,0.93061,0.93223,0.94815,0.96000
MPCCount,1,1,1,1,3,1,50,1,2,2,8,1,1,2
