Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,91
OutDegreeValue,1,2,3,4,6,10,15
OutDegreeCount,6,57,19,1,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,57,22,2
MPCValue,0.00000,0.14062,0.19835,0.45000,0.80000,0.86667,0.90000,0.90888,0.91429,0.93061,0.94815,0.96000,1.00000
MPCCount,1,1,1,1,6,1,56,2,4,14,1,1,2
