Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,56
OutDegreeValue,1,2,3,4,6,7,8,9
OutDegreeCount,3,37,5,2,5,1,1,2
NAValue,1,2,3,4,5,6
NACount,1,2,4,36,11,2
MPCValue,0.00000,0.23704,0.29388,0.76800,0.80000,0.90000,0.92410,0.92800,0.93061,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,1,3,36,2,1,3,4,1,1,1
