Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,100
OutDegreeValue,1,2,3,4,5,6,9,10,15,16
OutDegreeCount,2,71,15,1,1,2,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,5,67,25,1
MPCValue,0.00000,0.13287,0.71111,0.76800,0.80000,0.90000,0.90888,0.91429,0.92410,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,1,2,2,67,2,5,1,14,1,2,1
