Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,97
OutDegreeValue,1,2,3,4,5,6,7,9,11
OutDegreeCount,7,57,20,4,2,1,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,57,20,6
MPCValue,0.00000,0.38400,0.45000,0.80000,0.85289,0.89751,0.90000,0.90888,0.93061,0.96735,0.98400,1.00000
MPCCount,1,4,2,7,1,4,57,1,14,1,1,4
