Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,68
OutDegreeValue,1,2,3,4,5,6,8,11
OutDegreeCount,3,42,10,4,1,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,42,17,2
MPCValue,0.00000,0.18333,0.38400,0.73469,0.80000,0.90000,0.90888,0.93061,0.93223,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,1,3,42,2,8,1,4,2,1,1
