Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,94
OutDegreeValue,1,2,3,4,10,12,28
OutDegreeCount,1,78,3,4,3,4,1
NAValue,1,3,4,5
NACount,1,1,65,27
MPCValue,0.00000,0.83333,0.91837,0.93750,0.96000,0.96372,0.96939,0.98765,1.00000
MPCCount,1,1,1,65,4,2,3,4,13
