Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,54
OutDegreeValue,1,2,3,4,6,7,9
OutDegreeCount,4,36,5,3,2,1,3
NAValue,1,2,3,4,5,6
NACount,1,2,4,33,13,1
MPCValue,0.00000,0.21600,0.29388,0.80000,0.88889,0.89751,0.90000,0.90888,0.92800,0.93061,0.96000,1.00000
MPCCount,1,1,1,4,2,2,33,1,1,4,3,1
