Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,74
OutDegreeValue,1,2,3,4,5,6,9
OutDegreeCount,7,43,13,3,2,3,3
NAValue,1,2,3,4,5,6
NACount,1,4,8,42,15,4
MPCValue,0.00000,0.21600,0.38400,0.76800,0.80000,0.89751,0.90000,0.93061,0.93223,0.93728,0.98400,1.00000
MPCCount,1,1,3,1,7,2,42,10,1,2,1,3
