Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,4,5,6,7,9
OutDegreeCount,6,59,11,6,4,1,7,1
NAValue,1,2,3,4,5,6
NACount,1,5,6,57,21,5
MPCValue,0.00000,0.21600,0.38400,0.80000,0.88533,0.88889,0.90000,0.90888,0.93061,0.96000,0.98400,1.00000
MPCCount,1,1,4,6,6,2,57,1,10,2,4,1
