Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,9
OutDegreeCount,2,7,13,2,4,1
NAValue,1,2,3,4,5,6
NACount,3,1,8,13,3,1
MPCValue,0.00000,0.38400,0.73469,0.80000,0.82500,0.90000,0.93061,0.94815,0.96000,0.97959
MPCCount,3,1,1,7,1,12,1,1,1,1
