Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,9
OutDegreeCount,6,3,14,4,1,1
NAValue,1,2,3,4,5
NACount,8,2,4,10,5
MPCValue,0.00000,0.45000,0.53333,0.73469,0.80000,0.90000,0.93061,0.93223,0.96000
MPCCount,8,1,1,1,3,10,1,1,3
