Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7,8
OutDegreeCount,6,5,12,3,1,1,1
NAValue,0,1,2,3,4,5,6
NACount,1,6,2,6,10,3,1
MPCValue,0.00000,0.38400,0.53333,0.76800,0.80000,0.90000,0.93061,0.98333
MPCCount,6,1,1,1,5,10,3,1
