Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7,9
OutDegreeCount,3,6,13,2,2,1,1,1
NAValue,1,2,3,4,5
NACount,4,2,6,14,3
MPCValue,0.00000,0.45000,0.60000,0.71111,0.80000,0.86400,0.88889,0.90000,0.92800,0.93223
MPCCount,4,1,1,1,5,1,1,13,1,1
