Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,10
OutDegreeCount,3,5,15,2,3,1
NAValue,1,3,4,5,6
NACount,5,7,12,4,1
MPCValue,0.00000,0.76800,0.80000,0.90000,0.93061,0.94815,0.96000,0.97500
MPCCount,5,2,5,12,2,1,1,1
