Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,12
OutDegreeCount,8,4,14,1,1,1
NAValue,1,3,4,5
NACount,11,6,9,3
MPCValue,0.00000,0.80000,0.83333,0.93750,0.97107,1.00000
MPCCount,11,3,3,9,1,2
