Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,9
OutDegreeCount,8,1,14,4,1,1
NAValue,1,2,3,4,5
NACount,10,2,2,10,5
MPCValue,0.00000,0.45000,0.53333,0.73469,0.80000,0.88889,0.90000,0.93061,0.96000
MPCCount,10,1,1,1,1,1,10,1,3
