Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,11
OutDegreeCount,12,5,8,2,1,1
NAValue,0,1,3,4,5
NACount,1,14,6,6,2
MPCValue,0.00000,0.80000,0.83333,0.93750,0.96939,1.00000
MPCCount,14,1,5,6,1,1
