Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,13
OutDegreeCount,8,1,14,4,1,1
NAValue,0,1,3,4,5
NACount,1,9,2,11,6
MPCValue,0.00000,0.80000,0.83333,0.93750,0.96939,0.97107,1.00000
MPCCount,9,1,1,11,4,1,1
