Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6,7
OutDegreeCount,7,5,13,1,1,1,1
NAValue,1,2,3,4,5
NACount,9,2,8,9,1
MPCValue,0.00000,0.53333,0.76800,0.80000,0.86400,0.88889,0.90000
MPCCount,9,2,3,5,1,1,8
