Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7
OutDegreeCount,3,4,17,2,1,2
NAValue,0,1,3,4,5
NACount,1,4,6,12,6
MPCValue,0.00000,0.80000,0.83333,0.92593,0.93750,0.96939,1.00000
MPCCount,4,2,4,1,12,2,3
