Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,10
OutDegreeCount,11,1,12,2,1,1,1
NAValue,1,2,3,4,5
NACount,14,1,1,8,5
MPCValue,0.00000,0.60000,0.76800,0.90000,0.93061,0.94815,0.96000
MPCCount,14,1,1,8,2,1,2
