Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6
OutDegreeCount,18,2,4,1,3,1
NAValue,1,2,3,4,6
NACount,22,2,1,3,1
MPCValue,0.00000,0.53333,0.60000,0.80000,0.90000,0.97959
MPCCount,22,1,1,1,3,1
