Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6
OutDegreeCount,6,7,9,4,2,1
NAValue,1,2,3,4,5,6
NACount,8,2,8,9,1,1
MPCValue,0.00000,0.38400,0.45000,0.76800,0.80000,0.88163,0.90000,0.93061,1.00000
MPCCount,8,1,1,1,7,1,8,1,1
