Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,9
OutDegreeCount,7,2,14,4,1,1
NAValue,1,2,3,4,5
NACount,9,2,4,10,4
MPCValue,0.00000,0.45000,0.53333,0.76800,0.80000,0.90000,0.93061,0.93728,0.96000
MPCCount,9,1,1,2,2,10,2,1,1
