Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,7
OutDegreeCount,6,4,13,3,1,2
NAValue,1,3,4,5
NACount,9,4,11,5
MPCValue,0.00000,0.83333,0.93750,0.96667,0.96939,1.00000
MPCCount,9,4,11,1,3,1
