Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,2,3,4,6
OutDegreeCount,8,15,2,2,2
NAValue,1,3,4,5
NACount,11,5,10,3
MPCValue,0.00000,0.74074,0.76531,0.80000,0.93750,1.00000
MPCCount,11,1,2,2,10,3
