Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,9
OutDegreeCount,8,6,12,1,1,1
NAValue,1,2,3,4,5
NACount,12,2,4,8,3
MPCValue,0.00000,0.60000,0.76800,0.80000,0.82500,0.90000,0.96000
MPCCount,12,2,1,3,1,7,3
