Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,7
OutDegreeCount,12,7,7,1,1,1
NAValue,1,2,3,4
NACount,16,2,6,5
MPCValue,0.00000,0.60000,0.76800,0.80000,0.90000
MPCCount,16,2,1,5,5
