Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,8
OutDegreeCount,9,6,10,2,1,1
NAValue,0,1,2,3,4,5
NACount,1,11,1,6,8,2
MPCValue,0.00000,0.60000,0.76800,0.80000,0.90000,0.93061
MPCCount,11,1,1,5,8,2
