Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,10
OutDegreeCount,6,5,13,3,1,1
NAValue,1,3,4,5
NACount,10,4,10,5
MPCValue,0.00000,0.80000,0.83333,0.88843,0.93750,0.96939,1.00000
MPCCount,10,1,3,1,10,2,2
