Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7
OutDegreeCount,12,7,5,1,2,2
NAValue,1,2,3,4,6
NACount,14,3,6,5,1
MPCValue,0.00000,0.38400,0.45000,0.80000,0.90000,0.98333
MPCCount,14,2,1,6,5,1
