Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,1,2,3,4,6,7,11
OutDegreeCount,2,21,1,2,1,1,1
NAValue,1,3,4,5
NACount,1,5,17,6
MPCValue,0.00000,0.76531,0.80000,0.83333,0.92593,0.93750,0.96667,0.97633,1.00000
MPCCount,1,1,2,2,2,17,1,1,2
