Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,3,4,16,2,1,1,2
NAValue,1,3,4,5,6
NACount,6,5,13,4,1
MPCValue,0.00000,0.76800,0.80000,0.88889,0.90000,0.93061,0.93223,0.94286,0.96000
MPCCount,6,1,4,1,13,1,1,1,1
