Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,12
OutDegreeCount,10,9,6,3,1
NAValue,1,2,3,4
NACount,12,4,7,6
MPCValue,0.00000,0.45000,0.60000,0.73469,0.80000,0.86400,0.90000
MPCCount,12,1,3,1,6,1,5
