Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,10
OutDegreeCount,4,9,11,3,1,1
NAValue,1,3,4,5
NACount,8,7,10,4
MPCValue,0.00000,0.83333,0.88843,0.93750,0.96939,1.00000
MPCCount,8,7,1,10,2,1
