Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,4,6,9
OutDegreeCount,14,4,8,1,1,1
NAValue,0,1,3,4,5
NACount,2,15,5,5,2
MPCValue,0.00000,0.80000,0.83333,0.93750,1.00000
MPCCount,15,1,4,5,2
