Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,10
OutDegreeCount,11,2,11,1,3,1
NAValue,0,1,3,4,5
NACount,1,13,2,8,5
MPCValue,0.00000,0.83333,0.92593,0.93750,1.00000
MPCCount,13,2,2,8,3
