Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,10,5,9,1,1,2,1
NAValue,1,2,3,4,5,6
NACount,13,1,5,7,2,1
MPCValue,0.00000,0.53333,0.80000,0.90000,0.94815,0.96000,0.97778
MPCCount,13,1,5,7,1,1,1
