Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,8
OutDegreeCount,8,5,11,3,1,1
NAValue,1,2,3,4,6
NACount,10,2,8,8,1
MPCValue,0.00000,0.45000,0.76800,0.80000,0.90000,1.00000
MPCCount,10,2,3,5,8,1
