Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,7
OutDegreeCount,6,5,12,3,1,2
NAValue,1,2,3,4,5,6
NACount,8,1,6,10,3,1
MPCValue,0.00000,0.45000,0.76800,0.80000,0.90000,0.92308,0.93061,0.96000
MPCCount,8,1,1,5,10,1,2,1
