Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,12
OutDegreeCount,9,10,7,2,1
NAValue,1,2,3,4
NACount,11,5,8,5
MPCValue,0.00000,0.45000,0.53333,0.60000,0.73469,0.80000,0.90000
MPCCount,11,1,1,3,1,7,5
