Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,2,3,6,10
OutDegreeCount,8,16,2,2,1
NAValue,1,3,4,5
NACount,10,3,11,5
MPCValue,0.00000,0.76531,0.80000,0.93750,0.94675,0.96939,1.00000
MPCCount,10,1,2,11,1,1,3
