Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6,10
OutDegreeCount,3,1,18,3,2,1,1
NAValue,1,2,3,4,5,6
NACount,4,1,3,14,6,1
MPCValue,0.00000,0.45000,0.73469,0.76800,0.80000,0.88889,0.90000,0.93061,0.94815,0.96000
MPCCount,4,1,1,1,1,1,15,1,1,3
