Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,6
OutDegreeCount,7,6,12,2,1,1
NAValue,1,3,4,5
NACount,11,7,9,2
MPCValue,0.00000,0.76800,0.80000,0.85926,0.90000,0.96000
MPCCount,11,2,5,1,8,2
